kW,Day,DayDummy,Month,Date,Hour,semesterBool,TAVG,TMAX,TMIN
570.8817444,Weekday,1,Feb,25,9,1,53,67,41
580.2557526,Weekday,1,Feb,25,10,1,53,67,41
610.192749,Weekday,1,Feb,25,11,1,53,67,41
611.0497437,Weekday,1,Feb,25,12,1,53,67,41
595.1152496,Weekday,1,Feb,25,13,1,53,67,41
614.935257,Weekday,1,Feb,25,14,1,53,67,41
627.5529785,Weekday,1,Feb,25,15,1,53,67,41
593.0162506,Weekday,1,Feb,25,16,1,53,67,41
582.9104919,Weekday,1,Feb,25,17,1,53,67,41
571.7002411,Weekday,1,Feb,25,18,1,53,67,41
540.8124847,Weekday,1,Feb,25,19,1,53,67,41
538.5702515,Weekday,1,Feb,25,20,1,53,67,41
570.9797516,Weekday,1,Feb,25,21,1,53,67,41
535.1052399,Weekday,1,Feb,25,22,1,53,67,41
523.7467499,Weekday,1,Feb,25,23,1,53,67,41
495.4299927,Weekday,1,Feb,26,0,1,57,72,43
494.3544998,Weekday,1,Feb,26,1,1,57,72,43
486.8829956,Weekday,1,Feb,26,2,1,57,72,43
499.8284912,Weekday,1,Feb,26,3,1,57,72,43
495.6362457,Weekday,1,Feb,26,4,1,57,72,43
465.3359985,Weekday,1,Feb,26,5,1,57,72,43
467.9855042,Weekday,1,Feb,26,6,1,57,72,43
484.102005,Weekday,1,Feb,26,7,1,57,72,43
512.9127426,Weekday,1,Feb,26,8,1,57,72,43
595.8235016,Weekday,1,Feb,26,9,1,57,72,43
619.4345093,Weekday,1,Feb,26,10,1,57,72,43
638.5312347,Weekday,1,Feb,26,11,1,57,72,43
623.6527557,Weekday,1,Feb,26,12,1,57,72,43
623.9415131,Weekday,1,Feb,26,13,1,57,72,43
653.477005,Weekday,1,Feb,26,14,1,57,72,43
618.7229919,Weekday,1,Feb,26,15,1,57,72,43
595.9877472,Weekday,1,Feb,26,16,1,57,72,43
582.9459991,Weekday,1,Feb,26,17,1,57,72,43
574.4219971,Weekday,1,Feb,26,18,1,57,72,43
552.3110046,Weekday,1,Feb,26,19,1,57,72,43
513.5322495,Weekday,1,Feb,26,20,1,57,72,43
529.2164917,Weekday,1,Feb,26,21,1,57,72,43
520.0162659,Weekday,1,Feb,26,22,1,57,72,43
509.6659851,Weekday,1,Feb,26,23,1,57,72,43
493.0909958,Weekday,1,Feb,27,0,1,63,76,54
488.0907516,Weekday,1,Feb,27,1,1,63,76,54
507.0904999,Weekday,1,Feb,27,2,1,63,76,54
511.6649933,Weekday,1,Feb,27,3,1,63,76,54
492.664505,Weekday,1,Feb,27,4,1,63,76,54
499.7420044,Weekday,1,Feb,27,5,1,63,76,54
482.6139984,Weekday,1,Feb,27,6,1,63,76,54
512.7832642,Weekday,1,Feb,27,7,1,63,76,54
529.7105026,Weekday,1,Feb,27,8,1,63,76,54
595.806488,Weekday,1,Feb,27,9,1,63,76,54
614.4212494,Weekday,1,Feb,27,10,1,63,76,54
612.71875,Weekday,1,Feb,27,11,1,63,76,54
613.4820099,Weekday,1,Feb,27,12,1,63,76,54
625.2492371,Weekday,1,Feb,27,13,1,63,76,54
636.1855011,Weekday,1,Feb,27,14,1,63,76,54
633.9584961,Weekday,1,Feb,27,15,1,63,76,54
614.6867523,Weekday,1,Feb,27,16,1,63,76,54
610.772995,Weekday,1,Feb,27,17,1,63,76,54
561.9762421,Weekday,1,Feb,27,18,1,63,76,54
562.4577637,Weekday,1,Feb,27,19,1,63,76,54
580.0684967,Weekday,1,Feb,27,20,1,63,76,54
543.5467377,Weekday,1,Feb,27,21,1,63,76,54
535.2724915,Weekday,1,Feb,27,22,1,63,76,54
523.3642426,Weekday,1,Feb,27,23,1,63,76,54
528.4309998,Weekday,1,Feb,28,0,1,63,77,51
524.5392532,Weekday,1,Feb,28,1,1,63,77,51
483.9472504,Weekday,1,Feb,28,2,1,63,77,51
490.2135086,Weekday,1,Feb,28,3,1,63,77,51
503.0132446,Weekday,1,Feb,28,4,1,63,77,51
500.8215027,Weekday,1,Feb,28,5,1,63,77,51
518.2547531,Weekday,1,Feb,28,6,1,63,77,51
515.1504974,Weekday,1,Feb,28,7,1,63,77,51
551.0634918,Weekday,1,Feb,28,8,1,63,77,51
578.8027496,Weekday,1,Feb,28,9,1,63,77,51
636.7592468,Weekday,1,Feb,28,10,1,63,77,51
634.5159912,Weekday,1,Feb,28,11,1,63,77,51
600.7882538,Weekday,1,Feb,28,12,1,63,77,51
617.7855072,Weekday,1,Feb,28,13,1,63,77,51
648.3730011,Weekday,1,Feb,28,14,1,63,77,51
652.7137451,Weekday,1,Feb,28,15,1,63,77,51
649.9702454,Weekday,1,Feb,28,16,1,63,77,51
612.57901,Weekday,1,Feb,28,17,1,63,77,51
587.6849976,Weekday,1,Feb,28,18,1,63,77,51
561.5617371,Weekday,1,Feb,28,19,1,63,77,51
557.4432526,Weekday,1,Feb,28,20,1,63,77,51
530.6240082,Weekday,1,Feb,28,21,1,63,77,51
553.9222565,Weekday,1,Feb,28,22,1,63,77,51
534.0930023,Weekday,1,Feb,28,23,1,63,77,51
522.2352448,Weekday,1,Mar,1,0,1,65,78,56
503.6100082,Weekday,1,Mar,1,1,1,65,78,56
478.8517532,Weekday,1,Mar,1,2,1,65,78,56
486.751503,Weekday,1,Mar,1,3,1,65,78,56
478.5592575,Weekday,1,Mar,1,4,1,65,78,56
493.2589951,Weekday,1,Mar,1,5,1,65,78,56
513.5089798,Weekday,1,Mar,1,6,1,65,78,56
513.4342575,Weekday,1,Mar,1,7,1,65,78,56
548.6552429,Weekday,1,Mar,1,8,1,65,78,56
571.2762451,Weekday,1,Mar,1,9,1,65,78,56
621.9869995,Weekday,1,Mar,1,10,1,65,78,56
664.555481,Weekday,1,Mar,1,11,1,65,78,56
661.5447388,Weekday,1,Mar,1,12,1,65,78,56
647.9335022,Weekday,1,Mar,1,13,1,65,78,56
618.872757,Weekday,1,Mar,1,14,1,65,78,56
629.4817505,Weekday,1,Mar,1,15,1,65,78,56
617.7712555,Weekday,1,Mar,1,16,1,65,78,56
595.2112427,Weekday,1,Mar,1,17,1,65,78,56
571.6182556,Weekday,1,Mar,1,18,1,65,78,56
594.4580078,Weekday,1,Mar,1,19,1,65,78,56
562.1464996,Weekday,1,Mar,1,20,1,65,78,56
543.2102356,Weekday,1,Mar,1,21,1,65,78,56
529.8940125,Weekday,1,Mar,1,22,1,65,78,56
505.7722549,Weekday,1,Mar,1,23,1,65,78,56
507.7057571,Weekend,0,Mar,2,0,1,67,76,57
502.097496,Weekend,0,Mar,2,1,1,67,76,57
494.7222366,Weekend,0,Mar,2,2,1,67,76,57
489.2302551,Weekend,0,Mar,2,3,1,67,76,57
499.6470032,Weekend,0,Mar,2,4,1,67,76,57
497.3134995,Weekend,0,Mar,2,5,1,67,76,57
505.0629959,Weekend,0,Mar,2,6,1,67,76,57
493.6484985,Weekend,0,Mar,2,7,1,67,76,57
490.8880005,Weekend,0,Mar,2,8,1,67,76,57
491.7547531,Weekend,0,Mar,2,9,1,67,76,57
514.3947449,Weekend,0,Mar,2,10,1,67,76,57
544.1620026,Weekend,0,Mar,2,11,1,67,76,57
540.1519928,Weekend,0,Mar,2,12,1,67,76,57
568.8130035,Weekend,0,Mar,2,13,1,67,76,57
542.0527496,Weekend,0,Mar,2,14,1,67,76,57
518.404007,Weekend,0,Mar,2,15,1,67,76,57
532.7094955,Weekend,0,Mar,2,16,1,67,76,57
522.1682587,Weekend,0,Mar,2,17,1,67,76,57
532.2637482,Weekend,0,Mar,2,18,1,67,76,57
520.0494995,Weekend,0,Mar,2,19,1,67,76,57
529.2125092,Weekend,0,Mar,2,20,1,67,76,57
523.6632385,Weekend,0,Mar,2,21,1,67,76,57
513.9052505,Weekend,0,Mar,2,22,1,67,76,57
513.1802521,Weekend,0,Mar,2,23,1,67,76,57
535.5884857,Weekend,0,Mar,3,0,1,65,75,52
496.7717438,Weekend,0,Mar,3,1,1,65,75,52
506.2962418,Weekend,0,Mar,3,2,1,65,75,52
478.0797501,Weekend,0,Mar,3,3,1,65,75,52
488.9792557,Weekend,0,Mar,3,4,1,65,75,52
480.6872482,Weekend,0,Mar,3,5,1,65,75,52
502.2540131,Weekend,0,Mar,3,6,1,65,75,52
493.9437485,Weekend,0,Mar,3,7,1,65,75,52
481.727005,Weekend,0,Mar,3,8,1,65,75,52
502.0279999,Weekend,0,Mar,3,9,1,65,75,52
537.1835022,Weekend,0,Mar,3,10,1,65,75,52
520.1157684,Weekend,0,Mar,3,11,1,65,75,52
512.7054901,Weekend,0,Mar,3,12,1,65,75,52
507.5755005,Weekend,0,Mar,3,13,1,65,75,52
514.1242371,Weekend,0,Mar,3,14,1,65,75,52
527.2822571,Weekend,0,Mar,3,15,1,65,75,52
532.2637482,Weekend,0,Mar,3,16,1,65,75,52
519.6297455,Weekend,0,Mar,3,17,1,65,75,52
509.9614944,Weekend,0,Mar,3,18,1,65,75,52
523.6390076,Weekend,0,Mar,3,19,1,65,75,52
521.5224991,Weekend,0,Mar,3,20,1,65,75,52
495.4974976,Weekend,0,Mar,3,21,1,65,75,52
534.4722443,Weekend,0,Mar,3,22,1,65,75,52
509.5142441,Weekend,0,Mar,3,23,1,65,75,52
517.1812363,Weekday,1,Mar,4,0,1,64,74,52
499.6642456,Weekday,1,Mar,4,1,1,64,74,52
512.9887466,Weekday,1,Mar,4,2,1,64,74,52
485.2802505,Weekday,1,Mar,4,3,1,64,74,52
483.138504,Weekday,1,Mar,4,4,1,64,74,52
489.5130081,Weekday,1,Mar,4,5,1,64,74,52
502.3717575,Weekday,1,Mar,4,6,1,64,74,52
535.4799881,Weekday,1,Mar,4,7,1,64,74,52
556.0287476,Weekday,1,Mar,4,8,1,64,74,52
566.701004,Weekday,1,Mar,4,9,1,64,74,52
618.9325104,Weekday,1,Mar,4,10,1,64,74,52
623.6647491,Weekday,1,Mar,4,11,1,64,74,52
629.6577454,Weekday,1,Mar,4,12,1,64,74,52
618.7312469,Weekday,1,Mar,4,13,1,64,74,52
616.7859955,Weekday,1,Mar,4,14,1,64,74,52
603.2687531,Weekday,1,Mar,4,15,1,64,74,52
623.3497467,Weekday,1,Mar,4,16,1,64,74,52
585.885498,Weekday,1,Mar,4,17,1,64,74,52
573.7160034,Weekday,1,Mar,4,18,1,64,74,52
577.0537567,Weekday,1,Mar,4,19,1,64,74,52
534.7089996,Weekday,1,Mar,4,20,1,64,74,52
526.0962524,Weekday,1,Mar,4,21,1,64,74,52
522.5507584,Weekday,1,Mar,4,22,1,64,74,52
522.79702,Weekday,1,Mar,4,23,1,64,74,52
507.2217484,Weekday,1,Mar,5,0,1,65,80,53
491.9637527,Weekday,1,Mar,5,1,1,65,80,53
491.6640091,Weekday,1,Mar,5,2,1,65,80,53
493.2794952,Weekday,1,Mar,5,3,1,65,80,53
505.2125092,Weekday,1,Mar,5,4,1,65,80,53
482.9370041,Weekday,1,Mar,5,5,1,65,80,53
500.6687469,Weekday,1,Mar,5,6,1,65,80,53
511.4137497,Weekday,1,Mar,5,7,1,65,80,53
538.9577484,Weekday,1,Mar,5,8,1,65,80,53
585.7847443,Weekday,1,Mar,5,9,1,65,80,53
647.9230042,Weekday,1,Mar,5,10,1,65,80,53
647.3297577,Weekday,1,Mar,5,11,1,65,80,53
632.7902374,Weekday,1,Mar,5,12,1,65,80,53
629.0272522,Weekday,1,Mar,5,13,1,65,80,53
626.0279999,Weekday,1,Mar,5,14,1,65,80,53
625.5500031,Weekday,1,Mar,5,15,1,65,80,53
603.2724915,Weekday,1,Mar,5,16,1,65,80,53
579.1662598,Weekday,1,Mar,5,17,1,65,80,53
588.2632599,Weekday,1,Mar,5,18,1,65,80,53
564.6632538,Weekday,1,Mar,5,19,1,65,80,53
555.519989,Weekday,1,Mar,5,20,1,65,80,53
532.5415039,Weekday,1,Mar,5,21,1,65,80,53
540.8422546,Weekday,1,Mar,5,22,1,65,80,53
523.708992,Weekday,1,Mar,5,23,1,65,80,53
510.0339966,Weekday,1,Mar,6,0,1,69,85,58
498.3757553,Weekday,1,Mar,6,1,1,69,85,58
490.8587494,Weekday,1,Mar,6,2,1,69,85,58
491.3665009,Weekday,1,Mar,6,3,1,69,85,58
482.6580048,Weekday,1,Mar,6,4,1,69,85,58
482.8242493,Weekday,1,Mar,6,5,1,69,85,58
498.5240021,Weekday,1,Mar,6,6,1,69,85,58
520.3502502,Weekday,1,Mar,6,7,1,69,85,58
525.5210114,Weekday,1,Mar,6,8,1,69,85,58
588.2055054,Weekday,1,Mar,6,9,1,69,85,58
627.4085083,Weekday,1,Mar,6,10,1,69,85,58
608.1829987,Weekday,1,Mar,6,11,1,69,85,58
600.1015015,Weekday,1,Mar,6,12,1,69,85,58
618.7302551,Weekday,1,Mar,6,13,1,69,85,58
622.3352509,Weekday,1,Mar,6,14,1,69,85,58
624.9892426,Weekday,1,Mar,6,15,1,69,85,58
640.4382477,Weekday,1,Mar,6,16,1,69,85,58
625.6687622,Weekday,1,Mar,6,17,1,69,85,58
581.4022369,Weekday,1,Mar,6,18,1,69,85,58
575.6277313,Weekday,1,Mar,6,19,1,69,85,58
554.4810028,Weekday,1,Mar,6,20,1,69,85,58
541.3999939,Weekday,1,Mar,6,21,1,69,85,58
526.0855026,Weekday,1,Mar,6,22,1,69,85,58
538.4937592,Weekday,1,Mar,6,23,1,69,85,58
530.7109985,Weekday,1,Mar,7,0,1,69,75,58
535.9192505,Weekday,1,Mar,7,1,1,69,75,58
524.1942368,Weekday,1,Mar,7,2,1,69,75,58
510.2269974,Weekday,1,Mar,7,3,1,69,75,58
498.4524994,Weekday,1,Mar,7,4,1,69,75,58
515.6270065,Weekday,1,Mar,7,5,1,69,75,58
529.6360168,Weekday,1,Mar,7,6,1,69,75,58
531.2809906,Weekday,1,Mar,7,7,1,69,75,58
554.6337585,Weekday,1,Mar,7,8,1,69,75,58
596.314743,Weekday,1,Mar,7,9,1,69,75,58
643.7432556,Weekday,1,Mar,7,10,1,69,75,58
629.4335022,Weekday,1,Mar,7,11,1,69,75,58
635.1472321,Weekday,1,Mar,7,12,1,69,75,58
608.4292603,Weekday,1,Mar,7,13,1,69,75,58
622.4315033,Weekday,1,Mar,7,14,1,69,75,58
616.6540222,Weekday,1,Mar,7,15,1,69,75,58
627.6062317,Weekday,1,Mar,7,16,1,69,75,58
583.8197327,Weekday,1,Mar,7,17,1,69,75,58
570.0589905,Weekday,1,Mar,7,18,1,69,75,58
554.3600006,Weekday,1,Mar,7,19,1,69,75,58
543.3860016,Weekday,1,Mar,7,20,1,69,75,58
520.1362534,Weekday,1,Mar,7,21,1,69,75,58
524.2450027,Weekday,1,Mar,7,22,1,69,75,58
518.7534943,Weekday,1,Mar,7,23,1,69,75,58
511.2615128,Weekday,1,Mar,8,0,1,65,69,54
515.353508,Weekday,1,Mar,8,1,1,65,69,54
498.2614975,Weekday,1,Mar,8,2,1,65,69,54
495.3195038,Weekday,1,Mar,8,3,1,65,69,54
505.435997,Weekday,1,Mar,8,4,1,65,69,54
488.4524994,Weekday,1,Mar,8,5,1,65,69,54
514.1857529,Weekday,1,Mar,8,6,1,65,69,54
527.8422394,Weekday,1,Mar,8,7,1,65,69,54
510.0100021,Weekday,1,Mar,8,8,1,65,69,54
534.8340149,Weekday,1,Mar,8,9,1,65,69,54
572.8297424,Weekday,1,Mar,8,10,1,65,69,54
613.9874878,Weekday,1,Mar,8,11,1,65,69,54
583.2609863,Weekday,1,Mar,8,12,1,65,69,54
565.7465057,Weekday,1,Mar,8,13,1,65,69,54
572.3972473,Weekday,1,Mar,8,14,1,65,69,54
585.8617401,Weekday,1,Mar,8,15,1,65,69,54
607.0975037,Weekday,1,Mar,8,16,1,65,69,54
566.0694885,Weekday,1,Mar,8,17,1,65,69,54
567.509491,Weekday,1,Mar,8,18,1,65,69,54
529.1202545,Weekday,1,Mar,8,19,1,65,69,54
512.2210159,Weekday,1,Mar,8,20,1,65,69,54
514.1622467,Weekday,1,Mar,8,21,1,65,69,54
505.8954926,Weekday,1,Mar,8,22,1,65,69,54
495.0954971,Weekday,1,Mar,8,23,1,65,69,54
489.1620026,Weekend,0,Mar,9,0,1,57,66,46
476.6362534,Weekend,0,Mar,9,1,1,57,66,46
493.8512573,Weekend,0,Mar,9,2,1,57,66,46
487.3355026,Weekend,0,Mar,9,3,1,57,66,46
467.5685043,Weekend,0,Mar,9,4,1,57,66,46
495.618248,Weekend,0,Mar,9,5,1,57,66,46
492.9092484,Weekend,0,Mar,9,6,1,57,66,46
475.1690063,Weekend,0,Mar,9,7,1,57,66,46
501.0004959,Weekend,0,Mar,9,8,1,57,66,46
516.4199982,Weekend,0,Mar,9,9,1,57,66,46
535.7664948,Weekend,0,Mar,9,10,1,57,66,46
526.080246,Weekend,0,Mar,9,11,1,57,66,46
542.6477509,Weekend,0,Mar,9,12,1,57,66,46
531.4472504,Weekend,0,Mar,9,13,1,57,66,46
528.7022552,Weekend,0,Mar,9,14,1,57,66,46
511.334259,Weekend,0,Mar,9,15,1,57,66,46
541.8397675,Weekend,0,Mar,9,16,1,57,66,46
533.1052399,Weekend,0,Mar,9,17,1,57,66,46
531.8650055,Weekend,0,Mar,9,18,1,57,66,46
498.8612442,Weekend,0,Mar,9,19,1,57,66,46
520.2114868,Weekend,0,Mar,9,20,1,57,66,46
513.5702515,Weekend,0,Mar,9,21,1,57,66,46
511.212265,Weekend,0,Mar,9,22,1,57,66,46
492.7024994,Weekend,0,Mar,9,23,1,57,66,46
488.1440048,Weekend,0,Mar,10,0,1,58,70,48
486.368248,Weekend,0,Mar,10,1,1,58,70,48
491.0680084,Weekend,0,Mar,10,2,1,58,70,48
483.6175003,Weekend,0,Mar,10,3,1,58,70,48
498.4419937,Weekend,0,Mar,10,4,1,58,70,48
493.1832504,Weekend,0,Mar,10,5,1,58,70,48
493.8997498,Weekend,0,Mar,10,6,1,58,70,48
489.2547531,Weekend,0,Mar,10,7,1,58,70,48
493.9752502,Weekend,0,Mar,10,8,1,58,70,48
525.5222473,Weekend,0,Mar,10,9,1,58,70,48
545.7802582,Weekend,0,Mar,10,10,1,58,70,48
536.3240051,Weekend,0,Mar,10,11,1,58,70,48
525.4244995,Weekend,0,Mar,10,12,1,58,70,48
522.3177643,Weekend,0,Mar,10,13,1,58,70,48
515.7277451,Weekend,0,Mar,10,14,1,58,70,48
544.2304993,Weekend,0,Mar,10,15,1,58,70,48
550.4494934,Weekend,0,Mar,10,16,1,58,70,48
535.8430023,Weekend,0,Mar,10,17,1,58,70,48
522.4739914,Weekend,0,Mar,10,18,1,58,70,48
536.2957458,Weekend,0,Mar,10,19,1,58,70,48
525.0122528,Weekend,0,Mar,10,20,1,58,70,48
503.7620087,Weekend,0,Mar,10,21,1,58,70,48
491.6702423,Weekend,0,Mar,10,22,1,58,70,48
490.6202545,Weekend,0,Mar,10,23,1,58,70,48
500.5612564,Weekday,1,Mar,11,0,1,62,68,52
480.4440002,Weekday,1,Mar,11,1,1,62,68,52
483.8432465,Weekday,1,Mar,11,2,1,62,68,52
475.4757462,Weekday,1,Mar,11,3,1,62,68,52
481.375,Weekday,1,Mar,11,4,1,62,68,52
493.0582504,Weekday,1,Mar,11,5,1,62,68,52
498.9327545,Weekday,1,Mar,11,6,1,62,68,52
512.2275009,Weekday,1,Mar,11,7,1,62,68,52
531.085495,Weekday,1,Mar,11,8,1,62,68,52
583.1252441,Weekday,1,Mar,11,9,1,62,68,52
621.9377441,Weekday,1,Mar,11,10,1,62,68,52
631.1359863,Weekday,1,Mar,11,11,1,62,68,52
602.0287476,Weekday,1,Mar,11,12,1,62,68,52
591.8755035,Weekday,1,Mar,11,13,1,62,68,52
610.6445007,Weekday,1,Mar,11,14,1,62,68,52
584.705246,Weekday,1,Mar,11,15,1,62,68,52
621.2510071,Weekday,1,Mar,11,16,1,62,68,52
587.7767487,Weekday,1,Mar,11,17,1,62,68,52
571.864502,Weekday,1,Mar,11,18,1,62,68,52
526.9184875,Weekday,1,Mar,11,19,1,62,68,52
536.6654968,Weekday,1,Mar,11,20,1,62,68,52
521.3067627,Weekday,1,Mar,11,21,1,62,68,52
511.6609955,Weekday,1,Mar,11,22,1,62,68,52
506.8112488,Weekday,1,Mar,11,23,1,62,68,52
483.6447449,Weekday,1,Mar,12,0,1,56,59,51
490.785759,Weekday,1,Mar,12,1,1,56,59,51
478.6027451,Weekday,1,Mar,12,2,1,56,59,51
480.2940063,Weekday,1,Mar,12,3,1,56,59,51
488.1187439,Weekday,1,Mar,12,4,1,56,59,51
476.1940079,Weekday,1,Mar,12,5,1,56,59,51
513.018486,Weekday,1,Mar,12,6,1,56,59,51
507.4690018,Weekday,1,Mar,12,7,1,56,59,51
504.765007,Weekday,1,Mar,12,8,1,56,59,51
564.7044983,Weekday,1,Mar,12,9,1,56,59,51
598.9162445,Weekday,1,Mar,12,10,1,56,59,51
602.877243,Weekday,1,Mar,12,11,1,56,59,51
601.0542297,Weekday,1,Mar,12,12,1,56,59,51
606.7045135,Weekday,1,Mar,12,13,1,56,59,51
578.8930054,Weekday,1,Mar,12,14,1,56,59,51
582.6737518,Weekday,1,Mar,12,15,1,56,59,51
603.45224,Weekday,1,Mar,12,16,1,56,59,51
585.4257355,Weekday,1,Mar,12,17,1,56,59,51
564.2644958,Weekday,1,Mar,12,18,1,56,59,51
567.9522552,Weekday,1,Mar,12,19,1,56,59,51
539.7182617,Weekday,1,Mar,12,20,1,56,59,51
529.4337463,Weekday,1,Mar,12,21,1,56,59,51
501.9090042,Weekday,1,Mar,12,22,1,56,59,51
499.5089951,Weekday,1,Mar,12,23,1,56,59,51
492.2589951,Weekday,1,Mar,13,0,1,56,67,50
478.2334976,Weekday,1,Mar,13,1,1,56,67,50
476.7747421,Weekday,1,Mar,13,2,1,56,67,50
501.449501,Weekday,1,Mar,13,3,1,56,67,50
482.9907532,Weekday,1,Mar,13,4,1,56,67,50
486.4990005,Weekday,1,Mar,13,5,1,56,67,50
492.9072495,Weekday,1,Mar,13,6,1,56,67,50
534.2572479,Weekday,1,Mar,13,7,1,56,67,50
521.2227478,Weekday,1,Mar,13,8,1,56,67,50
562.9172516,Weekday,1,Mar,13,9,1,56,67,50
603.6172638,Weekday,1,Mar,13,10,1,56,67,50
619.650238,Weekday,1,Mar,13,11,1,56,67,50
600.1732483,Weekday,1,Mar,13,12,1,56,67,50
576.8479919,Weekday,1,Mar,13,13,1,56,67,50
609.6055145,Weekday,1,Mar,13,14,1,56,67,50
619.8022308,Weekday,1,Mar,13,15,1,56,67,50
597.4900055,Weekday,1,Mar,13,16,1,56,67,50
605.6042633,Weekday,1,Mar,13,17,1,56,67,50
563.4229889,Weekday,1,Mar,13,18,1,56,67,50
567.8032532,Weekday,1,Mar,13,19,1,56,67,50
541.8897552,Weekday,1,Mar,13,20,1,56,67,50
570.1557617,Weekday,1,Mar,13,21,1,56,67,50
531.7810059,Weekday,1,Mar,13,22,1,56,67,50
493.6477509,Weekday,1,Mar,13,23,1,56,67,50
513.430748,Weekday,1,Mar,14,0,1,54,65,44
482.2889938,Weekday,1,Mar,14,1,1,54,65,44
484.1884995,Weekday,1,Mar,14,2,1,54,65,44
490.0295029,Weekday,1,Mar,14,3,1,54,65,44
494.6372604,Weekday,1,Mar,14,4,1,54,65,44
497.520752,Weekday,1,Mar,14,5,1,54,65,44
517.0042572,Weekday,1,Mar,14,6,1,54,65,44
527.6924896,Weekday,1,Mar,14,7,1,54,65,44
531.9532471,Weekday,1,Mar,14,8,1,54,65,44
589.3784943,Weekday,1,Mar,14,9,1,54,65,44
620.4235077,Weekday,1,Mar,14,10,1,54,65,44
659.2605133,Weekday,1,Mar,14,11,1,54,65,44
624.3407593,Weekday,1,Mar,14,12,1,54,65,44
598.1087646,Weekday,1,Mar,14,13,1,54,65,44
589.3670197,Weekday,1,Mar,14,14,1,54,65,44
586.0499878,Weekday,1,Mar,14,15,1,54,65,44
608.6209869,Weekday,1,Mar,14,16,1,54,65,44
604.0539856,Weekday,1,Mar,14,17,1,54,65,44
562.2879944,Weekday,1,Mar,14,18,1,54,65,44
539.8954926,Weekday,1,Mar,14,19,1,54,65,44
532.2712402,Weekday,1,Mar,14,20,1,54,65,44
517.2797546,Weekday,1,Mar,14,21,1,54,65,44
509.5549927,Weekday,1,Mar,14,22,1,54,65,44
503.8795013,Weekday,1,Mar,14,23,1,54,65,44
502.3460083,Weekday,1,Mar,15,0,1,59,75,48
491.2372437,Weekday,1,Mar,15,1,1,59,75,48
489.6450043,Weekday,1,Mar,15,2,1,59,75,48
492.5617523,Weekday,1,Mar,15,3,1,59,75,48
490.0362473,Weekday,1,Mar,15,4,1,59,75,48
487.0604935,Weekday,1,Mar,15,5,1,59,75,48
499.710495,Weekday,1,Mar,15,6,1,59,75,48
509.3730011,Weekday,1,Mar,15,7,1,59,75,48
540.9837494,Weekday,1,Mar,15,8,1,59,75,48
577.7737579,Weekday,1,Mar,15,9,1,59,75,48
606.3164978,Weekday,1,Mar,15,10,1,59,75,48
616.9847717,Weekday,1,Mar,15,11,1,59,75,48
604.9825134,Weekday,1,Mar,15,12,1,59,75,48
597.3102417,Weekday,1,Mar,15,13,1,59,75,48
625.4007416,Weekday,1,Mar,15,14,1,59,75,48
621.6202545,Weekday,1,Mar,15,15,1,59,75,48
614.5242462,Weekday,1,Mar,15,16,1,59,75,48
584.4694977,Weekday,1,Mar,15,17,1,59,75,48
555.8717499,Weekday,1,Mar,15,18,1,59,75,48
533.3122406,Weekday,1,Mar,15,19,1,59,75,48
526.6319885,Weekday,1,Mar,15,20,1,59,75,48
495.9857483,Weekday,1,Mar,15,21,1,59,75,48
487.0689926,Weekday,1,Mar,15,22,1,59,75,48
477.3937531,Weekday,1,Mar,15,23,1,59,75,48
493.2600021,Weekend,0,Mar,16,0,1,68,79,60
487.5514984,Weekend,0,Mar,16,1,1,68,79,60
490.0340042,Weekend,0,Mar,16,2,1,68,79,60
470.6669998,Weekend,0,Mar,16,3,1,68,79,60
496.0082474,Weekend,0,Mar,16,4,1,68,79,60
480.3994904,Weekend,0,Mar,16,5,1,68,79,60
481.6494904,Weekend,0,Mar,16,6,1,68,79,60
480.2760086,Weekend,0,Mar,16,7,1,68,79,60
521.5439911,Weekend,0,Mar,16,8,1,68,79,60
532.8807526,Weekend,0,Mar,16,9,1,68,79,60
545.7857666,Weekend,0,Mar,16,10,1,68,79,60
535.7902374,Weekend,0,Mar,16,11,1,68,79,60
515.5957489,Weekend,0,Mar,16,12,1,68,79,60
515.0629959,Weekend,0,Mar,16,13,1,68,79,60
528.8197479,Weekend,0,Mar,16,14,1,68,79,60
551.0640106,Weekend,0,Mar,16,15,1,68,79,60
553.8174896,Weekend,0,Mar,16,16,1,68,79,60
529.3995132,Weekend,0,Mar,16,17,1,68,79,60
540.0442352,Weekend,0,Mar,16,18,1,68,79,60
530.3707428,Weekend,0,Mar,16,19,1,68,79,60
502.3792572,Weekend,0,Mar,16,20,1,68,79,60
507.6294937,Weekend,0,Mar,16,21,1,68,79,60
501.2047501,Weekend,0,Mar,16,22,1,68,79,60
487.9542542,Weekend,0,Mar,16,23,1,68,79,60
487.086998,Weekend,0,Mar,17,0,1,68,79,59
474.6760025,Weekend,0,Mar,17,1,1,68,79,59
461.8607483,Weekend,0,Mar,17,2,1,68,79,59
471.8852539,Weekend,0,Mar,17,3,1,68,79,59
466.9345016,Weekend,0,Mar,17,4,1,68,79,59
486.5590057,Weekend,0,Mar,17,5,1,68,79,59
480.0957565,Weekend,0,Mar,17,6,1,68,79,59
483.6947479,Weekend,0,Mar,17,7,1,68,79,59
491.9217453,Weekend,0,Mar,17,8,1,68,79,59
508.7439957,Weekend,0,Mar,17,9,1,68,79,59
544.7452393,Weekend,0,Mar,17,10,1,68,79,59
