kW,DayDummy,Date,Hour,semesterBool,TMAX,TMIN
607.826004,1,23,14,1,91,62
613.29776,1,23,15,1,91,62
610.9662476,1,23,16,1,91,62
584.7102661,1,23,17,1,91,62
564.4002533,1,23,18,1,91,62
543.352005,1,23,19,1,91,62
525.0072632,1,23,20,1,91,62
521.3835068,1,23,21,1,91,62
510.6230011,1,23,22,1,91,62
522.3712387,1,23,23,1,91,62
511.4832458,1,24,0,1,85,60
495.8137512,1,24,1,1,85,60
485.5219955,1,24,2,1,85,60
479.960495,1,24,3,1,85,60
482.5877533,1,24,4,1,85,60
498.9710083,1,24,5,1,85,60
497.5190048,1,24,6,1,85,60
515.4019928,1,24,7,1,85,60
552.9272461,1,24,8,1,85,60
573.8412476,1,24,9,1,85,60
613.690506,1,24,10,1,85,60
600.0845184,1,24,11,1,85,60
603.5660095,1,24,12,1,85,60
602.1459961,1,24,13,1,85,60
596.4875031,1,24,14,1,85,60
606.0664978,1,24,15,1,85,60
587.9055023,1,24,16,1,85,60
572.067749,1,24,17,1,85,60
559.9440002,1,24,18,1,85,60
545.5249939,1,24,19,1,85,60
537.1625061,1,24,20,1,85,60
527.4097595,1,24,21,1,85,60
519.2915039,1,24,22,1,85,60
523.1384888,1,24,23,1,85,60
501.923996,1,25,0,1,84,66
494.9157486,1,25,1,1,84,66
496.2970047,1,25,2,1,84,66
488.3052444,1,25,3,1,84,66
495.4980011,1,25,4,1,84,66
499.5562515,1,25,5,1,84,66
504.4667511,1,25,6,1,84,66
521.5784912,1,25,7,1,84,66
545.9409943,1,25,8,1,84,66
580.3330078,1,25,9,1,84,66
625.320755,1,25,10,1,84,66
612.4774933,1,25,11,1,84,66
613.5195007,1,25,12,1,84,66
594.7075043,1,25,13,1,84,66
610.6429901,1,25,14,1,84,66
590.1837463,1,25,15,1,84,66
583.25,1,25,16,1,84,66
573.2147522,1,25,17,1,84,66
554,1,25,18,1,84,66
532.0220184,1,25,19,1,84,66
518.0292587,1,25,20,1,84,66
513.3884888,1,25,21,1,84,66
512.9372482,1,25,22,1,84,66
494.8252487,1,25,23,1,84,66
482.7969971,0,26,0,1,85,57
472.6884995,0,26,1,1,85,57
481.8115005,0,26,2,1,85,57
479.2614975,0,26,3,1,85,57
487.7342453,0,26,4,1,85,57
481.5934982,0,26,5,1,85,57
492.4799957,0,26,6,1,85,57
497.776001,0,26,7,1,85,57
500.521492,0,26,8,1,85,57
523.3032379,0,26,9,1,85,57
535.0642395,0,26,10,1,85,57
534.568512,0,26,11,1,85,57
520.3217621,0,26,12,1,85,57
517.8522568,0,26,13,1,85,57
516.1334991,0,26,14,1,85,57
524.8799896,0,26,15,1,85,57
526.2434998,0,26,16,1,85,57
514.4692612,0,26,17,1,85,57
514.901001,0,26,18,1,85,57
512.236496,0,26,19,1,85,57
504.5335007,0,26,20,1,85,57
493.4470062,0,26,21,1,85,57
493.9219971,0,26,22,1,85,57
484.5059891,0,26,23,1,85,57
475.4457474,0,27,0,1,88,57
470.6947479,0,27,1,1,88,57
469.9989929,0,27,2,1,88,57
470.2967453,0,27,3,1,88,57
473.9915009,0,27,4,1,88,57
476.75,0,27,5,1,88,57
484.9982529,0,27,6,1,88,57
483.9472504,0,27,7,1,88,57
496.2372513,0,27,8,1,88,57
513.3785172,0,27,9,1,88,57
526.4855042,0,27,10,1,88,57
523.0397644,0,27,11,1,88,57
515.2037506,0,27,12,1,88,57
524.7257462,0,27,13,1,88,57
519.2664948,0,27,14,1,88,57
519.4055023,0,27,15,1,88,57
522.6545105,0,27,16,1,88,57
530.1337433,0,27,17,1,88,57
515.1354904,0,27,18,1,88,57
527.6667404,0,27,19,1,88,57
511.713501,0,27,20,1,88,57
499.0977554,0,27,21,1,88,57
492.1780014,0,27,22,1,88,57
485.2042542,0,27,23,1,88,57
481.4939957,1,28,0,1,75,56
486.0075073,1,28,1,1,75,56
472.033493,1,28,2,1,75,56
472.427002,1,28,3,1,75,56
481.713501,1,28,4,1,75,56
479.9937439,1,28,5,1,75,56
496.8740005,1,28,6,1,75,56
506.5042496,1,28,7,1,75,56
533.6707458,1,28,8,1,75,56
584.2285004,1,28,9,1,75,56
611.2089996,1,28,10,1,75,56
612.3627625,1,28,11,1,75,56
604.2320099,1,28,12,1,75,56
618.9225159,1,28,13,1,75,56
613.1640015,1,28,14,1,75,56
622.6855011,1,28,15,1,75,56
593.7502441,1,28,16,1,75,56
580.3622589,1,28,17,1,75,56
559.8249817,1,28,18,1,75,56
549.6447449,1,28,19,1,75,56
528.7072296,1,28,20,1,75,56
517.915741,1,28,21,1,75,56
501.5565033,1,28,22,1,75,56
503.5667648,1,28,23,1,75,56
498.4957504,1,29,0,1,75,48
490.5667496,1,29,1,1,75,48
483.7740097,1,29,2,1,75,48
484.9427567,1,29,3,1,75,48
490.4804993,1,29,4,1,75,48
494.9000015,1,29,5,1,75,48
514.3539963,1,29,6,1,75,48
524.5849915,1,29,7,1,75,48
542.1367493,1,29,8,1,75,48
611.428009,1,29,9,1,75,48
629.9952698,1,29,10,1,75,48
623.8515015,1,29,11,1,75,48
604.0922546,1,29,12,1,75,48
600.056015,1,29,13,1,75,48
607.6732635,1,29,14,1,75,48
616.3047485,1,29,15,1,75,48
609.210495,1,29,16,1,75,48
570.7234955,1,29,17,1,75,48
556.844986,1,29,18,1,75,48
530.5687561,1,29,19,1,75,48
519.860733,1,29,20,1,75,48
510.0617447,1,29,21,1,75,48
501.5279999,1,29,22,1,75,48
484.9742432,1,29,23,1,75,48
481.9082489,1,30,0,1,70,53
477.732254,1,30,1,1,70,53
483.9187622,1,30,2,1,70,53
475.154007,1,30,3,1,70,53
481.2832489,1,30,4,1,70,53
491.0740051,1,30,5,1,70,53
492.8227463,1,30,6,1,70,53
506.5654984,1,30,7,1,70,53
528.6362457,1,30,8,1,70,53
588.4420013,1,30,9,1,70,53
614.1974945,1,30,10,1,70,53
610.9447632,1,30,11,1,70,53
602.405014,1,30,12,1,70,53
599.7932587,1,30,13,1,70,53
604.9357452,1,30,14,1,70,53
599.4210052,1,30,15,1,70,53
594.6559906,1,30,16,1,70,53
573.5682526,1,30,17,1,70,53
558.8280029,1,30,18,1,70,53
536.5240021,1,30,19,1,70,53
529.4762421,1,30,20,1,70,53
519.8367538,1,30,21,1,70,53
509.4250031,1,30,22,1,70,53
493.5865021,1,30,23,1,70,53
491.0292511,1,31,0,1,76,43
490.2489929,1,31,1,1,76,43
514.7947464,1,31,2,1,76,43
494.1425018,1,31,3,1,76,43
485.9102554,1,31,4,1,76,43
496.8844986,1,31,5,1,76,43
502.5887451,1,31,6,1,76,43
512.31427,1,31,7,1,76,43
535.7485046,1,31,8,1,76,43
571.4602509,1,31,9,1,76,43
587.2597504,1,31,10,1,76,43
590.0799866,1,31,11,1,76,43
593.8207397,1,31,12,1,76,43
579.1474915,1,31,13,1,76,43
571.0039825,1,31,14,1,76,43
587.2200012,1,31,15,1,76,43
574.4672546,1,31,16,1,76,43
553.9965057,1,31,17,1,76,43
545.041748,1,31,18,1,76,43
525.445755,1,31,19,1,76,43
517.1740036,1,31,20,1,76,43
500.7385025,1,31,21,1,76,43
495.3344955,1,31,22,1,76,43
489.5084991,1,31,23,1,76,43
485.2742386,1,1,0,1,81,46
480.9382477,1,1,1,1,81,46
479.6002426,1,1,2,1,81,46
472.3779984,1,1,3,1,81,46
475.8219986,1,1,4,1,81,46
489.1492538,1,1,5,1,81,46
493.1887512,1,1,6,1,81,46
504.1702499,1,1,7,1,81,46
533.4660034,1,1,8,1,81,46
579.8012543,1,1,9,1,81,46
595.7137451,1,1,10,1,81,46
588.9897461,1,1,11,1,81,46
579.4869995,1,1,12,1,81,46
592.3974915,1,1,13,1,81,46
604.7107391,1,1,14,1,81,46
595.6559906,1,1,15,1,81,46
564.1487579,1,1,16,1,81,46
557.7392578,1,1,17,1,81,46
548.1365051,1,1,18,1,81,46
532.036499,1,1,19,1,81,46
515.0122452,1,1,20,1,81,46
499.9927521,1,1,21,1,81,46
495.1094971,1,1,22,1,81,46
480.7145004,1,1,23,1,81,46
484.2684937,0,2,0,1,88,53
475.369751,0,2,1,1,88,53
479.7022552,0,2,2,1,88,53
482.2552414,0,2,3,1,88,53
479.6604996,0,2,4,1,88,53
478.6324997,0,2,5,1,88,53
489.7710037,0,2,6,1,88,53
478.0859985,0,2,7,1,88,53
482.8267441,0,2,8,1,88,53
508.6162567,0,2,9,1,88,53
513.2207413,0,2,10,1,88,53
530.0244904,0,2,11,1,88,53
529.0667496,0,2,12,1,88,53
541.4450073,0,2,13,1,88,53
527.4097595,0,2,14,1,88,53
519.1057587,0,2,15,1,88,53
552.4135132,0,2,16,1,88,53
529.4784927,0,2,17,1,88,53
520.9499969,0,2,18,1,88,53
516.2019958,0,2,19,1,88,53
501.7490005,0,2,20,1,88,53
490.6789932,0,2,21,1,88,53
489.9500046,0,2,22,1,88,53
482.4322586,0,2,23,1,88,53
481.1657486,0,3,0,1,86,60
469.8435059,0,3,1,1,86,60
475.4802475,0,3,2,1,86,60
466.3907471,0,3,3,1,86,60
481.6502457,0,3,4,1,86,60
481.8717575,0,3,5,1,86,60
481.6552505,0,3,6,1,86,60
484.4594955,0,3,7,1,86,60
485.0750046,0,3,8,1,86,60
509.4672546,0,3,9,1,86,60
514.9605026,0,3,10,1,86,60
518.1077347,0,3,11,1,86,60
519.3329926,0,3,12,1,86,60
510.7939911,0,3,13,1,86,60
502.5567474,0,3,14,1,86,60
505.0502548,0,3,15,1,86,60
512.5037384,0,3,16,1,86,60
517.1132507,0,3,17,1,86,60
514.4947433,0,3,18,1,86,60
504.9480057,0,3,19,1,86,60
509.2802505,0,3,20,1,86,60
502.2237473,0,3,21,1,86,60
491.8219986,0,3,22,1,86,60
474.817749,0,3,23,1,86,60
479.4730072,1,4,0,1,86,57
469.4240036,1,4,1,1,86,57
477.1647491,1,4,2,1,86,57
500.401001,1,4,3,1,86,57
486.4020004,1,4,4,1,86,57
494.3509979,1,4,5,1,86,57
495.572998,1,4,6,1,86,57
510.0085068,1,4,7,1,86,57
538.2909851,1,4,8,1,86,57
579.5867462,1,4,9,1,86,57
592.1877441,1,4,10,1,86,57
604.2927399,1,4,11,1,86,57
612.6130066,1,4,12,1,86,57
601.7714844,1,4,13,1,86,57
615.662262,1,4,14,1,86,57
610.5362244,1,4,15,1,86,57
609.1124878,1,4,16,1,86,57
579.2069855,1,4,17,1,86,57
571.427002,1,4,18,1,86,57
551.9282379,1,4,19,1,86,57
538.5,1,4,20,1,86,57
528.8114929,1,4,21,1,86,57
515.6587524,1,4,22,1,86,57
502.1814957,1,4,23,1,86,57
482.2935104,1,5,0,1,89,58
480.2642441,1,5,1,1,89,58
481.0970001,1,5,2,1,89,58
477.67276,1,5,3,1,89,58
485.7425003,1,5,4,1,89,58
490.9262466,1,5,5,1,89,58
495.5844955,1,5,6,1,89,58
518.286499,1,5,7,1,89,58
550.8877411,1,5,8,1,89,58
593.7832642,1,5,9,1,89,58
613.5117493,1,5,10,1,89,58
624.5827484,1,5,11,1,89,58
617.4305115,1,5,12,1,89,58
609.2027435,1,5,13,1,89,58
612.1660004,1,5,14,1,89,58
602.5554962,1,5,15,1,89,58
609.0682373,1,5,16,1,89,58
581.3529968,1,5,17,1,89,58
565.5042419,1,5,18,1,89,58
550.4154968,1,5,19,1,89,58
534.8877563,1,5,20,1,89,58
531.6855011,1,5,21,1,89,58
520.8512421,1,5,22,1,89,58
503.1665039,1,5,23,1,89,58
496.7042465,1,6,0,1,86,64
492.2392502,1,6,1,1,86,64
505.6835098,1,6,2,1,86,64
495.6364975,1,6,3,1,86,64
498.5459976,1,6,4,1,86,64
500.2730026,1,6,5,1,86,64
508.205246,1,6,6,1,86,64
513.171257,1,6,7,1,86,64
538.3812561,1,6,8,1,86,64
601.2642365,1,6,9,1,86,64
640.1777496,1,6,10,1,86,64
631.1864929,1,6,11,1,86,64
624.5934906,1,6,12,1,86,64
647.5307465,1,6,13,1,86,64
641.184494,1,6,14,1,86,64
643.8407593,1,6,15,1,86,64
625.432251,1,6,16,1,86,64
605.6822357,1,6,17,1,86,64
583.6049957,1,6,18,1,86,64
557.817749,1,6,19,1,86,64
548.7845001,1,6,20,1,86,64
537.7749939,1,6,21,1,86,64
543.701004,1,6,22,1,86,64
527.6875,1,6,23,1,86,64
512.0729904,1,7,0,1,87,62
490.723999,1,7,1,1,87,62
492.8530045,1,7,2,1,87,62
487.6404953,1,7,3,1,87,62
491.2489929,1,7,4,1,87,62
504.8792496,1,7,5,1,87,62
513.720993,1,7,6,1,87,62
524.946991,1,7,7,1,87,62
556.0619965,1,7,8,1,87,62
604.2789917,1,7,9,1,87,62
611.3237457,1,7,10,1,87,62
637.5509949,1,7,11,1,87,62
631.9297485,1,7,12,1,87,62
631.3162537,1,7,13,1,87,62
628.5599976,1,7,14,1,87,62
623.6732483,1,7,15,1,87,62
621.5502472,1,7,16,1,87,62
598.0220184,1,7,17,1,87,62
584.8344879,1,7,18,1,87,62
558.554245,1,7,19,1,87,62
551.207489,1,7,20,1,87,62
527.307251,1,7,21,1,87,62
522.6342468,1,7,22,1,87,62
512.317749,1,7,23,1,87,62
499.6417542,1,8,0,1,88,63
499.1334991,1,8,1,1,88,63
490.1865082,1,8,2,1,88,63
495.3417435,1,8,3,1,88,63
498.9414978,1,8,4,1,88,63
496.0615005,1,8,5,1,88,63
509.3105011,1,8,6,1,88,63
524.8312454,1,8,7,1,88,63
549.1777649,1,8,8,1,88,63
585.8627472,1,8,9,1,88,63
617.4585114,1,8,10,1,88,63
621.0740051,1,8,11,1,88,63
617.5132599,1,8,12,1,88,63
608.1812439,1,8,13,1,88,63
618.1130066,1,8,14,1,88,63
624.8170013,1,8,15,1,88,63
601.1239929,1,8,16,1,88,63
584.8822479,1,8,17,1,88,63
570.6362457,1,8,18,1,88,63
544.7050018,1,8,19,1,88,63
532.0657654,1,8,20,1,88,63
533.9940033,1,8,21,1,88,63
522.302002,1,8,22,1,88,63
518.5272598,1,8,23,1,88,63
497.786499,0,9,0,1,85,61
496.5897522,0,9,1,1,85,61
493.6397476,0,9,2,1,85,61
493.7022476,0,9,3,1,85,61
485.9637451,0,9,4,1,85,61
492.4667435,0,9,5,1,85,61
484.6105042,0,9,6,1,85,61
493.9297485,0,9,7,1,85,61
498.6209946,0,9,8,1,85,61
521.3474884,0,9,9,1,85,61
523.5467377,0,9,10,1,85,61
541.7180176,0,9,11,1,85,61
529.689743,0,9,12,1,85,61
543.3477478,0,9,13,1,85,61
535.5494995,0,9,14,1,85,61
541.4002533,0,9,15,1,85,61
539.5160065,0,9,16,1,85,61
540.1374969,0,9,17,1,85,61
525.6892395,0,9,18,1,85,61
526.791748,0,9,19,1,85,61
515.9117508,0,9,20,1,85,61
514.375,0,9,21,1,85,61
500.6187515,0,9,22,1,85,61
497.3269958,0,9,23,1,85,61
485.7167511,0,10,0,1,87,61
489.8082504,0,10,1,1,87,61
483.3812408,0,10,2,1,87,61
489.6522522,0,10,3,1,87,61
487.6572571,0,10,4,1,87,61
484.5789948,0,10,5,1,87,61
491.8542404,0,10,6,1,87,61
492.223259,0,10,7,1,87,61
508.0287628,0,10,8,1,87,61
526.9342499,0,10,9,1,87,61
531.2910004,0,10,10,1,87,61
524.3417358,0,10,11,1,87,61
531.6097565,0,10,12,1,87,61
556.0994873,0,10,13,1,87,61
553.3002472,0,10,14,1,87,61
549.1934967,0,10,15,1,87,61
546.1832428,0,10,16,1,87,61
537.958252,0,10,17,1,87,61
525.8367462,0,10,18,1,87,61
511.5544968,0,10,19,1,87,61
509.4394913,0,10,20,1,87,61
501.0134964,0,10,21,1,87,61
506.9352493,0,10,22,1,87,61
490.8959961,0,10,23,1,87,61
485.2164993,1,11,0,1,87,62
484.3084946,1,11,1,1,87,62
482.1177444,1,11,2,1,87,62
478.2345047,1,11,3,1,87,62
486.1887436,1,11,4,1,87,62
484.9272461,1,11,5,1,87,62
493.4417496,1,11,6,1,87,62
497.4037552,1,11,7,1,87,62
511.9535065,1,11,8,1,87,62
546.9110107,1,11,9,1,87,62
552.1030121,1,11,10,1,87,62
555.7667389,1,11,11,1,87,62
560.7745056,1,11,12,1,87,62
574.9202728,1,11,13,1,87,62
587.67276,1,11,14,1,87,62
573.9282379,1,11,15,1,87,62
560.2055054,1,11,16,1,87,62
553.1057587,1,11,17,1,87,62
546.7229919,1,11,18,1,87,62
527.6967621,1,11,19,1,87,62
523.447998,1,11,20,1,87,62
513.5217514,1,11,21,1,87,62
494.0397415,1,11,22,1,87,62
485.3509979,1,11,23,1,87,62
485.1125031,1,12,0,1,82,62
477.4562531,1,12,1,1,82,62
480.0500031,1,12,2,1,82,62
482.0810013,1,12,3,1,82,62
489.0855026,1,12,4,1,82,62
491.1654968,1,12,5,1,82,62
503.8687592,1,12,6,1,82,62
524.068985,1,12,7,1,82,62
528.8695068,1,12,8,1,82,62
563.161499,1,12,9,1,82,62
624.0834808,1,12,10,1,82,62
625.5292664,1,12,11,1,82,62
621.8292542,1,12,12,1,82,62
604.0917358,1,12,13,1,82,62
602.3617554,1,12,14,1,82,62
628.979248,1,12,15,1,82,62
621.8995056,1,12,16,1,82,62
576.6157532,1,12,17,1,82,62
553.5062561,1,12,18,1,82,62
522.6989899,1,12,19,1,82,62
516.2177505,1,12,20,1,82,62
504.835495,1,12,21,1,82,62
500.5250092,1,12,22,1,82,62
481.5477524,1,12,23,1,82,62
467.383255,1,13,0,1,79,58
460.7520065,1,13,1,1,79,58
467.7582474,1,13,2,1,79,58
464.0947418,1,13,3,1,79,58
466.3417511,1,13,4,1,79,58
474.8924942,1,13,5,1,79,58
488.7032471,1,13,6,1,79,58
499.7892456,1,13,7,1,79,58
516.9912338,1,13,8,1,79,58
565.5464935,1,13,9,1,79,58
609.6327515,1,13,10,1,79,58
247.692009,1,13,11,1,79,58
605.8740082,1,13,12,1,79,58
617.1512451,1,13,13,1,79,58
611.0297546,1,13,14,1,79,58
604.9400024,1,13,15,1,79,58
596.9974976,1,13,16,1,79,58
570.0610046,1,13,17,1,79,58
545.541748,1,13,18,1,79,58
532.5657349,1,13,19,1,79,58
522.8562469,1,13,20,1,79,58
530.6332397,1,13,21,1,79,58
500.0772552,1,13,22,1,79,58
491.7999954,1,13,23,1,79,58
484.9987564,1,14,0,1,81,57
481.385498,1,14,1,1,81,57
478.0657501,1,14,2,1,81,57
472.2252502,1,14,3,1,81,57
476.0352554,1,14,4,1,81,57
486.122757,1,14,5,1,81,57
499.3564987,1,14,6,1,81,57
513.5607452,1,14,7,1,81,57
512.0052567,1,14,8,1,81,57
564.1567383,1,14,9,1,81,57
590.5922546,1,14,10,1,81,57
600.0097656,1,14,11,1,81,57
582.7592468,1,14,12,1,81,57
582.2120056,1,14,13,1,81,57
581.5572357,1,14,14,1,81,57
590.1147461,1,14,15,1,81,57
566.3862457,1,14,16,1,81,57
549.6459961,1,14,17,1,81,57
533.3424988,1,14,18,1,81,57
527.3499908,1,14,19,1,81,57
510.9072495,1,14,20,1,81,57
497.8062515,1,14,21,1,81,57
488.4667435,1,14,22,1,81,57
481.5800018,1,14,23,1,81,57
473.3887558,1,15,0,1,84,58
468.5737534,1,15,1,1,84,58
455.0230026,1,15,2,1,84,58
454.9907532,1,15,3,1,84,58
459.8115005,1,15,4,1,84,58
461.2707443,1,15,5,1,84,58
478.4654999,1,15,6,1,84,58
487.0597534,1,15,7,1,84,58
505.6879959,1,15,8,1,84,58
560.0475006,1,15,9,1,84,58
586.6105042,1,15,10,1,84,58
589.9732513,1,15,11,1,84,58
583.8049927,1,15,12,1,84,58
575.539505,1,15,13,1,84,58
574.9992523,1,15,14,1,84,58
582.2242279,1,15,15,1,84,58
571.9100037,1,15,16,1,84,58
540.5392456,1,15,17,1,84,58
531.4885101,1,15,18,1,84,58
521.3357544,1,15,19,1,84,58
499.710495,1,15,20,1,84,58
492.3957443,1,15,21,1,84,58
487.3562469,1,15,22,1,84,58
481.7697525,1,15,23,1,84,58
471.8050003,0,16,0,1,81,58
465.8644943,0,16,1,1,81,58
465.7414932,0,16,2,1,81,58
456.8720016,0,16,3,1,81,58
455.9759979,0,16,4,1,81,58
458.4915009,0,16,5,1,81,58
458.6530075,0,16,6,1,81,58
466.6715012,0,16,7,1,81,58
472.0265045,0,16,8,1,81,58
481.8634949,0,16,9,1,81,58
496.1215057,0,16,10,1,81,58
505.918251,0,16,11,1,81,58
509.0074997,0,16,12,1,81,58
516.7617645,0,16,13,1,81,58
507.4982605,0,16,14,1,81,58
506.1544952,0,16,15,1,81,58
496.2497482,0,16,16,1,81,58
501.4669952,0,16,17,1,81,58
490.0084991,0,16,18,1,81,58
488.5562439,0,16,19,1,81,58
483.4449921,0,16,20,1,81,58
475.3584976,0,16,21,1,81,58
469.5595016,0,16,22,1,81,58
457.4957504,0,16,23,1,81,58
451.4885025,0,17,0,1,85,55
454.6064987,0,17,1,1,85,55
449.8279953,0,17,2,1,85,55
448.7779999,0,17,3,1,85,55
454.8105011,0,17,4,1,85,55
452.6062469,0,17,5,1,85,55
464.2242432,0,17,6,1,85,55
462.5977478,0,17,7,1,85,55
466.270752,0,17,8,1,85,55
486.2442551,0,17,9,1,85,55
501.8615036,0,17,10,1,85,55
500.1295013,0,17,11,1,85,55
499.0509949,0,17,12,1,85,55
492.0372467,0,17,13,1,85,55
497.6327515,0,17,14,1,85,55
499.4992523,0,17,15,1,85,55
494.7552567,0,17,16,1,85,55
492.7309952,0,17,17,1,85,55
497.98526,0,17,18,1,85,55
483.5794983,0,17,19,1,85,55
484.6855011,0,17,20,1,85,55
477.9292526,0,17,21,1,85,55
472.3470001,0,17,22,1,85,55
463.9874954,0,17,23,1,85,55
460.1135025,1,18,0,1,85,56
452.0510101,1,18,1,1,85,56
485.713501,1,18,2,1,85,56
476.0210037,1,18,3,1,85,56
459.5324936,1,18,4,1,85,56
459.3729935,1,18,5,1,85,56
471.9262543,1,18,6,1,85,56
481.5935059,1,18,7,1,85,56
509.4759979,1,18,8,1,85,56
551.8962555,1,18,9,1,85,56
584.6817474,1,18,10,1,85,56
585.1112671,1,18,11,1,85,56
571.5749969,1,18,12,1,85,56
582.4515076,1,18,13,1,85,56
586.3562622,1,18,14,1,85,56
579.1447449,1,18,15,1,85,56
586.5277405,1,18,16,1,85,56
563.182251,1,18,17,1,85,56
531.2102509,1,18,18,1,85,56
516.9210052,1,18,19,1,85,56
508.6687546,1,18,20,1,85,56
492.9572525,1,18,21,1,85,56
484.9834976,1,18,22,1,85,56
466.5227509,1,18,23,1,85,56
461.380249,1,19,0,1,76,58
447.2480011,1,19,1,1,76,58
452.1115036,1,19,2,1,76,58
447.1177521,1,19,3,1,76,58
457.1582489,1,19,4,1,76,58
468.6292496,1,19,5,1,76,58
481.2842484,1,19,6,1,76,58
490.3157501,1,19,7,1,76,58
506.2327576,1,19,8,1,76,58
542.6904907,1,19,9,1,76,58
578.8947449,1,19,10,1,76,58
588.9160004,1,19,11,1,76,58
586.1752472,1,19,12,1,76,58
576.1925049,1,19,13,1,76,58
590.9032593,1,19,14,1,76,58
594.9560089,1,19,15,1,76,58
583.6027527,1,19,16,1,76,58
561.5862579,1,19,17,1,76,58
549.9250031,1,19,18,1,76,58
533.4362488,1,19,19,1,76,58
514.2582474,1,19,20,1,76,58
504.9584961,1,19,21,1,76,58
491.7249985,1,19,22,1,76,58
475.7020035,1,19,23,1,76,58
469.7125015,1,20,0,1,69,56
463.8564987,1,20,1,1,69,56
469.4625015,1,20,2,1,69,56
454.826004,1,20,3,1,69,56
461.0500107,1,20,4,1,69,56
467.260498,1,20,5,1,69,56
480.7042465,1,20,6,1,69,56
497.6417542,1,20,7,1,69,56
523.0435028,1,20,8,1,69,56
548.2652435,1,20,9,1,69,56
579.9325104,1,20,10,1,69,56
595.5662537,1,20,11,1,69,56
596.5462646,1,20,12,1,69,56
600.6295013,1,20,13,1,69,56
586.0879974,1,20,14,1,69,56
573.9637604,1,20,15,1,69,56
570.2322388,1,20,16,1,69,56
552.5655212,1,20,17,1,69,56
537.3200073,1,20,18,1,69,56
512.3592453,1,20,19,1,69,56
498.5065002,1,20,20,1,69,56
490.7280045,1,20,21,1,69,56
487.5979919,1,20,22,1,69,56
482.8125,1,20,23,1,69,56
469.2312546,1,21,0,1,62,53
468.070755,1,21,1,1,62,53
466.5999908,1,21,2,1,62,53
471.3647461,1,21,3,1,62,53
458.8664932,1,21,4,1,62,53
463.460495,1,21,5,1,62,53
477.9855042,1,21,6,1,62,53
483.3999939,1,21,7,1,62,53
504.3219986,1,21,8,1,62,53
532.3132629,1,21,9,1,62,53
554.2447357,1,21,10,1,62,53
568.9880066,1,21,11,1,62,53
583.4602509,1,21,12,1,62,53
568.0857544,1,21,13,1,62,53
583.3625031,1,21,14,1,62,53
580.5752411,1,21,15,1,62,53
574.4140015,1,21,16,1,62,53
553.3417664,1,21,17,1,62,53
532.1719971,1,21,18,1,62,53
517.5230026,1,21,19,1,62,53
496.6187515,1,21,20,1,62,53
483.3987503,1,21,21,1,62,53
482.5877533,1,21,22,1,62,53
469.4512482,1,21,23,1,62,53
459.6884995,1,22,0,1,66,51
452.5992432,1,22,1,1,66,51
453.2082443,1,22,2,1,66,51
451.3927536,1,22,3,1,66,51
454.7697525,1,22,4,1,66,51
460.0624924,1,22,5,1,66,51
470.4720001,1,22,6,1,66,51
485.7840042,1,22,7,1,66,51
530.0952454,1,22,8,1,66,51
548.9277649,1,22,9,1,66,51
579.7429962,1,22,10,1,66,51
578.0487366,1,22,11,1,66,51
571.8740082,1,22,12,1,66,51
561.341507,1,22,13,1,66,51
586.0737457,1,22,14,1,66,51
568.4230042,1,22,15,1,66,51
561.679245,1,22,16,1,66,51
544.0599976,1,22,17,1,66,51
514.6582489,1,22,18,1,66,51
502.8990021,1,22,19,1,66,51
482.6324997,1,22,20,1,66,51
486.2719955,1,22,21,1,66,51
477.4967575,1,22,22,1,66,51
467.2070084,1,22,23,1,66,51
456.7354965,0,23,0,1,72,49
454.7094955,0,23,1,1,72,49
452.5654907,0,23,2,1,72,49
453.710495,0,23,3,1,72,49
458.7044983,0,23,4,1,72,49
451.4250031,0,23,5,1,72,49
461.1927567,0,23,6,1,72,49
464.9537506,0,23,7,1,72,49
462.0524979,0,23,8,1,72,49
476.4004974,0,23,9,1,72,49
496.9804993,0,23,10,1,72,49
498.5632553,0,23,11,1,72,49
497.7412415,0,23,12,1,72,49
502.783493,0,23,13,1,72,49
491.5377502,0,23,14,1,72,49
514.309494,0,23,15,1,72,49
500.5032501,0,23,16,1,72,49
500.2549973,0,23,17,1,72,49
488.5607452,0,23,18,1,72,49
477.2407455,0,23,19,1,72,49
481.2252502,0,23,20,1,72,49
479.9300003,0,23,21,1,72,49
468.3309937,0,23,22,1,72,49
474.9625015,0,23,23,1,72,49
471.5637512,0,24,0,1,73,50
467.371994,0,24,1,1,73,50
462.6240005,0,24,2,1,73,50
448.0617447,0,24,3,1,73,50
456.0832443,0,24,4,1,73,50
454.2679901,0,24,5,1,73,50
460.2522507,0,24,6,1,73,50
468.2190018,0,24,7,1,73,50
467.7105026,0,24,8,1,73,50
458.5292511,0,24,9,1,73,50
479.3590012,0,24,10,1,73,50
478.2387466,0,24,11,1,73,50
488.0849991,0,24,12,1,73,50
484.756752,0,24,13,1,73,50
498.4302521,0,24,14,1,73,50
501.3240051,0,24,15,1,73,50
507.2749939,0,24,16,1,73,50
494.1872482,0,24,17,1,73,50
488.2427521,0,24,18,1,73,50
490.1377487,0,24,19,1,73,50
479.8334961,0,24,20,1,73,50
477.1532516,0,24,21,1,73,50
473.6987457,0,24,22,1,73,50
476.7532501,0,24,23,1,73,50
467.1542587,1,25,0,1,68,49
488.8457489,1,25,1,1,68,49
475.5920029,1,25,2,1,68,49
